,NAME,ADJUSTMENT,HOLES,RELATIVE_PAR,SG_PUTTING,SG_OTT,SG_APR,SG_ARG,WINS,TOP_10S,1ST,2ND,3RD,YEAR,SCORE_AVERAGE,DRIVING_DISTANCE,DRIVING_ACCURACY,DRIVING_USAGE,GREENS_IN_REGULATION,TOTAL_SG
1002,Brandon Hagy,23.409,1386.0,-0.28,7.504,0.459,-0.393,0.118,0.0,1.0,0.0,0.0,0.0,2017,70.87544155844155,312.7402597402597,0.5246053853296193,0.1111111111111111,0.645021645021645,0.184
1003,Camilo Villegas,23.44,1296.0,-0.3,24.802,-0.524,0.107,0.235,0.0,2.0,0.0,1.0,0.0,2017,70.88111111111111,288.74305555555554,0.5436507936507936,0.1111111111111111,0.6188271604938271,-0.18200000000000005
1004,Rory Sabbatini,39.389,1170.0,-0.28,-18.911,0.308,0.146,0.028,0.0,1.0,0.0,0.0,0.0,2017,70.8829076923077,291.62307692307695,0.6490649064906491,0.1111111111111111,0.6735042735042736,0.482
1005,Martin Flores,35.704,1458.0,-0.25,16.203,-0.024,0.047,-0.28,0.0,2.0,0.0,0.0,0.0,2017,70.88523456790124,300.64814814814815,0.5278514588859416,0.1111111111111111,0.7064471879286695,-0.257
1006,Byeong Hun An,-35.159,1296.0,-0.25,-21.401,0.524,0.369,0.071,0.0,3.0,0.0,0.0,0.0,2017,70.88668055555556,300.3359375,0.5717131474103586,0.09876543209876543,0.6404320987654321,0.964
1007,Cameron Smith,16.55,1476.0,-0.31,5.979,-0.13,0.149,0.399,1.0,4.0,1.0,0.0,0.0,2017,70.90914634146341,292.6158536585366,0.5625546806649169,0.1111111111111111,0.6314363143631436,0.41800000000000004
1008,Sam Saunders,23.485,1260.0,-0.28,8.435,0.348,-0.136,-0.28,0.0,2.0,0.0,0.0,0.0,2017,70.92121428571429,293.55,0.646878198567042,0.1111111111111111,0.6523809523809524,-0.06800000000000006
1009,James Hahn,7.774,1728.0,-0.25,2.948,0.177,0.016,0.03,0.0,4.0,0.0,0.0,1.0,2017,70.92472916666667,293.92934782608694,0.6314221891288161,0.10648148148148148,0.6608796296296297,0.223
1010,Jim Herman,5.851,1350.0,-0.25,-8.381,0.422,0.14300000000000002,-0.07,0.0,2.0,0.0,0.0,1.0,2017,70.93134666666666,292.50704225352115,0.6901811248808389,0.10518518518518519,0.6807407407407408,0.49499999999999994
1011,Scott Brown,15.804,1638.0,-0.27,21.562,0.14300000000000002,-0.225,-0.262,0.0,2.0,0.0,2.0,0.0,2017,70.9319120879121,288.96153846153845,0.6388670338316287,0.1111111111111111,0.6434676434676435,-0.344
1012,Tim Wilkinson,22.127,1044.0,-0.27,0.417,-0.289,-0.31,0.5379999999999999,0.0,0.0,0.0,0.0,0.0,2017,70.95046551724138,279.5431034482759,0.6567534076827757,0.1111111111111111,0.6398467432950191,-0.061000000000000054
1013,Ben Martin,17.331,1422.0,-0.25,-3.114,0.138,0.297,-0.227,0.0,2.0,0.0,0.0,0.0,2017,70.95355696202532,291.6898734177215,0.6366939146230699,0.1111111111111111,0.6659634317862166,0.208
1014,Seung-Yul Noh,24.054,1566.0,-0.27,18.293,-0.541,0.044,0.439,0.0,3.0,0.0,0.0,0.0,2017,70.95464367816092,298.52298850574715,0.5308641975308642,0.1111111111111111,0.6558109833971902,-0.05800000000000005
1015,Jhonattan Vegas,1.37,1548.0,-0.26,-25.789,0.453,0.245,-0.029,1.0,4.0,1.0,0.0,1.0,2017,70.95779069767441,301.3048780487805,0.5794701986754967,0.10594315245478036,0.6595607235142119,0.6689999999999999
1016,Jason Kokrak,-15.744,1710.0,-0.26,-33.637,0.607,0.077,-0.226,0.0,1.0,0.0,0.0,0.0,2017,70.96058947368421,306.4340659340659,0.5932075471698113,0.1064327485380117,0.6678362573099416,0.45799999999999996
1017,Whee Kim,13.411,1296.0,-0.27,27.485,-0.665,-0.14800000000000002,0.163,0.0,2.0,0.0,1.0,0.0,2017,70.96404166666667,290.0486111111111,0.5536779324055666,0.1111111111111111,0.6257716049382716,-0.65
1018,Ryan Armour,24.91,1062.0,-0.23,-1.42,0.02,0.121,-0.005,0.0,0.0,0.0,0.0,0.0,2017,70.96457627118644,278.79661016949154,0.7272727272727273,0.1111111111111111,0.699623352165725,0.13599999999999998
1019,Harold Varner III,12.594,1782.0,-0.25,-34.56,0.262,0.33,-0.081,0.0,1.0,0.0,0.0,0.0,2017,70.96559595959596,302.4315789473684,0.5960982658959537,0.10662177328843996,0.6767676767676768,0.5110000000000001
1020,J.T. Poston,40.445,1566.0,-0.3,-8.506,0.156,0.053,-0.062,0.0,1.0,0.0,0.0,0.0,2017,70.98212643678161,295.4712643678161,0.59439406430338,0.1111111111111111,0.6551724137931034,0.147
1021,Shawn Stefani,27.818,1224.0,-0.24,-3.428,0.01,-0.119,0.122,0.0,0.0,0.0,0.0,0.0,2017,70.98261764705883,294.00735294117646,0.6052631578947368,0.1111111111111111,0.6748366013071896,0.012999999999999998
1022,J.J. Spaun,27.915,1548.0,-0.26,-1.964,0.316,-0.122,-0.24,0.0,3.0,0.0,0.0,0.0,2017,70.99901162790698,291.54651162790697,0.6511240632805995,0.1111111111111111,0.6711886304909561,-0.045999999999999985
1023,Zac Blair,35.71,1782.0,-0.24,2.795,-0.155,-0.141,0.218,0.0,1.0,0.0,0.0,0.0,2017,71.00717171717172,272.7368421052632,0.6970354302241504,0.10662177328843996,0.6470258136924804,-0.07799999999999999
1024,Trey Mullinax,41.249,1476.0,-0.28,-3.986,0.4270000000000001,-0.195,-0.16899999999999998,0.0,1.0,0.0,0.0,0.0,2017,71.0274268292683,309.6219512195122,0.5458515283842795,0.1111111111111111,0.6700542005420054,0.06300000000000011
1025,Cameron Percy,28.978,1170.0,-0.23,-11.28,-0.019,0.266,-0.123,0.0,1.0,0.0,0.0,0.0,2017,71.03043076923078,292.5153846153846,0.6017601760176018,0.1111111111111111,0.6991452991452991,0.12400000000000003
1026,Vaughn Taylor,34.716,1512.0,-0.27,10.553,-0.001,0.135,-0.168,0.0,0.0,0.0,0.0,0.0,2017,71.0442380952381,282.4166666666667,0.6827820186598813,0.1111111111111111,0.6666666666666666,-0.034
1027,Mackenzie Hughes,12.589,1872.0,-0.26,47.265,0.021,-0.404,0.063,1.0,2.0,1.0,0.0,0.0,2017,71.044125,294.28365384615387,0.5962988348183688,0.1111111111111111,0.6474358974358975,-0.32
1028,Geoff Ogilvy,4.999,1296.0,-0.23,2.89,-0.064,-0.327,0.196,0.0,1.0,0.0,0.0,0.0,2017,71.05554166666667,286.53472222222223,0.6258706467661691,0.1111111111111111,0.6550925925925926,-0.195
1029,Wesley Bryan,10.663,1638.0,-0.28,26.142,-0.899,0.421,0.141,1.0,5.0,1.0,0.0,1.0,2017,71.06223076923077,279.7637362637363,0.5787401574803149,0.1111111111111111,0.605006105006105,-0.3370000000000001
1030,Grayson Murray,1.776,1620.0,-0.3,-6.93,0.353,-0.032,-0.17600000000000002,1.0,2.0,1.0,0.0,0.0,2017,71.06417777777777,308.2388888888889,0.5600636435958631,0.1111111111111111,0.6395061728395062,0.14499999999999993
1031,Jim Furyk,-6.387,918.0,-0.23,8.211,-0.491,0.4920000000000001,-0.036000000000000004,0.0,0.0,0.0,0.0,0.0,2017,71.0708431372549,271.44117647058823,0.7207334273624824,0.1111111111111111,0.6612200435729847,-0.03499999999999989
1032,Ben Crane,23.187,1422.0,-0.24,-10.666,-0.15,-0.024,0.105,0.0,1.0,0.0,0.0,0.0,2017,71.0909746835443,278.4810126582278,0.6796733212341198,0.1111111111111111,0.6568213783403657,-0.06899999999999999
1033,David Hearn,17.056,1530.0,-0.24,-3.705,-0.175,0.016,0.115,0.0,2.0,0.0,0.0,0.0,2017,71.10654117647059,280.9691358024691,0.6675105485232068,0.10588235294117647,0.6470588235294118,-0.04399999999999997
1034,Morgan Hoffmann,14.432,1584.0,-0.27,6.4270000000000005,0.165,-0.419,0.115,0.0,1.0,0.0,1.0,0.0,2017,71.10718181818181,293.90909090909093,0.6039119804400978,0.1111111111111111,0.6357323232323232,-0.139
1035,C.T. Pan,14.337,1548.0,-0.22,-1.023,0.052000000000000005,-0.092,-0.034,0.0,3.0,0.0,1.0,0.0,2017,71.10856976744186,287.23837209302326,0.6419650291423813,0.1111111111111111,0.6724806201550387,-0.074
1036,Andres Gonzales,43.718,1242.0,-0.26,1.325,-0.104,-0.08900000000000001,0.19,0.0,0.0,0.0,0.0,0.0,2017,71.11185507246377,299.19565217391306,0.5575129533678757,0.1111111111111111,0.677133655394525,-0.0030000000000000027
1037,Ryan Palmer,-5.854,954.0,-0.21,-56.813,0.5329999999999999,0.555,-0.058,0.0,3.0,0.0,0.0,0.0,2017,71.11596226415095,303.20754716981133,0.5775978407557355,0.1111111111111111,0.6645702306079665,1.03
1038,William McGirt,1.563,1494.0,-0.23,-1.803,0.257,-0.193,-0.13699999999999998,0.0,3.0,0.0,0.0,1.0,2017,71.15136144578314,285.23493975903614,0.6995708154506438,0.1111111111111111,0.6720214190093708,-0.07299999999999998
1039,Jimmy Walker,-24.914,1098.0,-0.27,6.747999999999998,-0.258,0.518,-0.123,0.0,1.0,0.0,0.0,0.0,2017,71.15516923076923,295.6803278688525,0.5659276546091015,0.1111111111111111,0.6357012750455373,0.137
1040,Blayne Barber,7.606,1278.0,-0.27,26.929,0.041,-0.123,-0.306,0.0,1.0,0.0,1.0,0.0,2017,71.1634647887324,291.2323943661972,0.6161616161616161,0.1111111111111111,0.676056338028169,-0.388
1041,J.J. Henry,23.122,1548.0,-0.21,-32.264,0.208,0.05,0.0,0.0,2.0,0.0,0.0,0.0,2017,71.16420930232559,294.0988372093023,0.6258333333333334,0.1111111111111111,0.6944444444444444,0.258
1042,Richy Werenski,46.679,1332.0,-0.25,0.023,0.203,-0.123,-0.303,0.0,3.0,0.0,1.0,0.0,2017,71.17133783783784,291.22972972972974,0.6592449177153921,0.1111111111111111,0.6741741741741741,-0.22299999999999998
1043,Bubba Watson,-9.958,1134.0,-0.27,-9.91,0.647,-0.175,-0.201,0.0,4.0,0.0,0.0,0.0,2017,71.17526984126985,305.8135593220339,0.5950226244343891,0.10405643738977072,0.6287477954144621,0.271
1044,Tag Ridings,37.358,1062.0,-0.29,10.129,0.295,-0.35600000000000004,-0.111,0.0,0.0,0.0,0.0,1.0,2017,71.1755593220339,301.5508474576271,0.5818181818181818,0.1111111111111111,0.6591337099811676,-0.17200000000000004
1045,Billy Hurley III,4.082,1440.0,-0.26,25.772,-0.812,0.4320000000000001,0.117,0.0,1.0,0.0,0.0,0.0,2017,71.17602500000001,276.8618421052632,0.6057091882247992,0.10555555555555556,0.6361111111111111,-0.26299999999999996
1046,Ryan Brehm,27.73,1386.0,-0.25,-9.71,0.13699999999999998,-0.06,-0.099,0.0,0.0,0.0,0.0,0.0,2017,71.17831168831168,311.461038961039,0.5190343546889508,0.1111111111111111,0.6738816738816739,-0.02200000000000002
1047,Tyrone Van Aswegen,33.582,1746.0,-0.24,-25.572,-0.067,0.084,0.085,0.0,1.0,0.0,0.0,0.0,2017,71.18125773195877,287.16129032258067,0.597930524759793,0.10652920962199312,0.6638029782359679,0.10200000000000001
1048,Daniel Summerhays,-0.456,1692.0,-0.27,9.022,-0.05,-0.062,0.051,0.0,1.0,0.0,0.0,0.0,2017,71.19727659574468,287.0833333333333,0.6367098248286367,0.10638297872340426,0.6341607565011821,-0.061000000000000006
1049,Michael Thompson,7.614,1008.0,-0.24,36.94,-0.431,-0.373,-0.208,0.0,1.0,0.0,0.0,0.0,2017,71.20739285714286,284.8482142857143,0.617157490396927,0.1111111111111111,0.6369047619047619,-1.012
1050,Ricky Barnes,29.367,1656.0,-0.27,19.992,-0.638,0.238,0.114,0.0,0.0,0.0,0.0,0.0,2017,71.22138043478262,284.9318181818182,0.5431906614785992,0.10628019323671498,0.6352657004830918,-0.28600000000000003
1051,Scott Piercy,17.764,1206.0,-0.28,-25.762,0.19,0.311,-0.25,0.0,4.0,0.0,0.0,1.0,2017,71.23528358208955,295.85593220338984,0.5967914438502674,0.0978441127694859,0.6674958540630183,0.251
1052,Chris Kirk,27.147,1494.0,-0.28,-5.153,-0.315,0.101,0.059,0.0,3.0,0.0,1.0,0.0,2017,71.25478313253012,286.9698795180723,0.639344262295082,0.1111111111111111,0.6673360107095047,-0.155
1053,Sebastián Muñoz,5.879,882.0,-0.27,13.953,0.031,-0.077,-0.14300000000000002,0.0,0.0,0.0,0.0,1.0,2017,71.26283673469388,295.9591836734694,0.5445255474452555,0.1111111111111111,0.6315192743764172,-0.189
1054,Jonas Blixt,7.811,1260.0,-0.29,31.627,-0.3,-0.614,0.037000000000000005,1.0,1.0,1.0,0.0,0.0,2017,71.28301428571429,288.82142857142856,0.601025641025641,0.1111111111111111,0.6150793650793651,-0.8769999999999999
1055,D.A. Points,0.419,1224.0,-0.24,-27.701,-0.436,0.421,0.087,1.0,1.0,1.0,0.0,0.0,2017,71.31498529411765,278.05882352941177,0.658254468980021,0.1111111111111111,0.6683006535947712,0.07199999999999998
1056,Tom Hoge,25.003,828.0,-0.28,0.7340000000000001,-0.35200000000000004,0.235,-0.17600000000000002,0.0,0.0,0.0,0.0,0.0,2017,71.32615217391304,285.0652173913044,0.5598755832037325,0.1111111111111111,0.6606280193236715,-0.29300000000000004
1057,Julián Etulain,25.299,1134.0,-0.24,3.994,-0.035,-0.292,-0.058,0.0,0.0,0.0,0.0,0.0,2017,71.33807936507937,293.4761904761905,0.6333711691259932,0.1111111111111111,0.6675485008818343,-0.38499999999999995
1058,Cameron Tringale,30.479,1494.0,-0.26,8.102,-0.75,0.08900000000000001,0.396,0.0,3.0,0.0,0.0,0.0,2017,71.34312048192771,280.9493670886076,0.5815358067299397,0.10575635876840696,0.643908969210174,-0.265
1059,Søren Kjeldsen,-21.88,882.0,-0.26,16.081,-0.424,-0.09,-0.142,0.0,1.0,0.0,0.0,0.0,2017,71.39020408163265,273.56666666666666,0.6920821114369502,0.10204081632653061,0.6201814058956916,-0.656
1060,Troy Merritt,27.272,1368.0,-0.26,-1.157,-0.118,-0.018000000000000002,-0.009000000000000001,0.0,0.0,0.0,0.0,0.0,2017,71.39831578947368,290.20394736842104,0.6098020735155514,0.1111111111111111,0.6483918128654971,-0.14500000000000002
1061,Peter Malnati,39.903,1530.0,-0.27,32.905,-0.262,-0.563,0.19,0.0,0.0,0.0,0.0,0.0,2017,71.39885882352941,282.32716049382714,0.6310025273799494,0.10588235294117647,0.6248366013071895,-0.635
1062,Retief Goosen,13.569,828.0,-0.25,-17.413,-0.001,0.009000000000000001,0.027000000000000003,0.0,0.0,0.0,1.0,0.0,2017,71.42541304347826,291.7717391304348,0.5778816199376947,0.1111111111111111,0.6388888888888888,0.035
1063,Johnson Wagner,14.04,1134.0,-0.24,6.822,-0.081,-0.08800000000000001,-0.287,0.0,2.0,0.0,0.0,1.0,2017,71.42920634920635,288.08730158730157,0.6318181818181818,0.1111111111111111,0.6693121693121693,-0.45599999999999996
1064,Patrick Rodgers,-0.055,1332.0,-0.22,-4.379,-0.044,-0.529,-0.077,0.0,3.0,0.0,1.0,0.0,2017,71.43168918918919,306.3142857142857,0.5290135396518375,0.10510510510510511,0.6584084084084084,-0.65
1065,Smylie Kaufman,16.679,1278.0,-0.28,-8.612,0.091,-0.059,-0.073,0.0,1.0,0.0,0.0,0.0,2017,71.43209859154929,304.7910447761194,0.5479313824419778,0.10485133020344288,0.6525821596244131,-0.040999999999999995
1066,Alex Cejka,25.481,1386.0,-0.22,-22.282,-0.02,-0.2,0.127,0.0,1.0,0.0,0.0,0.0,2017,71.46079220779221,282.0821917808219,0.6719478098788444,0.10533910533910534,0.6645021645021645,-0.093
1067,Boo Weekley,28.736,1314.0,-0.22,-58.166,0.634,0.425,-0.429,0.0,0.0,0.0,0.0,0.0,2017,71.47583561643836,289.94520547945206,0.7166666666666667,0.1111111111111111,0.6864535768645358,0.6299999999999999
1068,Aaron Baddeley,4.531,1026.0,-0.28,2.005,-0.782,0.256,0.31,0.0,2.0,0.0,0.0,0.0,2017,71.483,292.58490566037733,0.5225,0.10331384015594541,0.6257309941520468,-0.21600000000000003
1069,Gonzalo Fernandez-Castaño,31.117,1008.0,-0.26,21.523000000000003,-0.375,-0.312,0.12,0.0,0.0,0.0,0.0,0.0,2017,71.48423214285715,292.14285714285717,0.5325670498084292,0.1111111111111111,0.6220238095238095,-0.5670000000000001
1070,Dominic Bozzelli,10.856,1170.0,-0.25,-1.804,0.051,-0.342,-0.125,0.0,3.0,0.0,0.0,1.0,2017,71.49009230769231,294.44615384615383,0.5657458563535912,0.1111111111111111,0.6196581196581197,-0.41600000000000004
1071,Kelly Kraft,-0.119,1278.0,-0.25,-10.201,-0.205,0.159,-0.479,0.0,3.0,0.0,1.0,1.0,2017,71.49128169014085,291.9225352112676,0.6006066734074823,0.1111111111111111,0.6314553990610329,-0.5249999999999999
1072,Mark Anderson,25.018,936.0,-0.24,-0.665,-0.149,-0.241,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,2017,71.50034615384615,283.7692307692308,0.5997248968363136,0.1111111111111111,0.655982905982906,-0.30800000000000005
1073,Spencer Levin,38.883,1530.0,-0.22,1.981,-0.161,-0.195,-0.073,0.0,0.0,0.0,0.0,0.0,2017,71.51627058823529,278.9567901234568,0.6781802864363943,0.10588235294117647,0.6555555555555556,-0.429
1074,Derek Fathauer,15.596,1350.0,-0.29,5.9910000000000005,-0.456,-0.136,-0.149,0.0,2.0,0.0,0.0,1.0,2017,71.56794666666666,286.50704225352115,0.5549188156638013,0.10518518518518519,0.6281481481481481,-0.7410000000000001
1075,Steve Wheatcroft,17.112,846.0,-0.24,19.148,0.259,-0.953,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,2017,71.57685106382979,280.531914893617,0.6824427480916031,0.1111111111111111,0.6099290780141844,-0.6399999999999999
1076,Cody Gribble,14.733,1386.0,-0.29,32.251999999999995,-0.338,-0.586,-0.061,1.0,2.0,1.0,0.0,0.0,2017,71.58094805194806,297.2077922077922,0.5477293790546802,0.1111111111111111,0.626984126984127,-0.9849999999999999
1077,Kyle Reifers,26.643,1584.0,-0.22,-20.398,-0.023,-0.337,0.218,0.0,0.0,0.0,0.0,0.0,2017,71.58685227272727,286.0833333333333,0.6514657980456026,0.10606060606060606,0.6597222222222222,-0.14200000000000004
1078,Patton Kizzire,20.464,1368.0,-0.27,-7.427,-0.7440000000000001,0.29,-0.021,0.0,3.0,0.0,1.0,0.0,2017,71.59821052631578,292.9671052631579,0.5254237288135594,0.1111111111111111,0.6352339181286549,-0.47500000000000014
1079,Fabián Gómez,24.973,1062.0,-0.25,-0.281,0.022,-0.429,0.006,0.0,0.0,0.0,0.0,0.0,2017,71.60971186440678,285.06779661016947,0.6180722891566265,0.1111111111111111,0.6468926553672316,-0.40099999999999997
1080,K.J. Choi,30.802,1188.0,-0.25,9.494,-0.141,-0.511,0.213,0.0,0.0,0.0,0.0,0.0,2017,71.61821212121211,282.2016129032258,0.6623235613463626,0.10437710437710437,0.6304713804713805,-0.43900000000000006
1081,Steven Alker,38.219,1134.0,-0.24,-15.757,-0.289,-0.212,0.398,0.0,0.0,0.0,0.0,0.0,2017,71.63839682539682,276.85714285714283,0.6753688989784336,0.1111111111111111,0.6516754850088183,-0.10299999999999998
1082,Jonathan Randolph,16.418,1134.0,-0.25,-3.868,0.03,-0.221,-0.149,0.0,0.0,0.0,0.0,0.0,2017,71.64155555555556,287.7142857142857,0.6424517593643587,0.1111111111111111,0.6287477954144621,-0.33999999999999997
1083,Brian Stuard,26.644,1566.0,-0.25,-9.422,-0.34,0.171,-0.16399999999999998,0.0,0.0,0.0,0.0,0.0,2017,71.7200459770115,272.56626506024094,0.7132292522596549,0.10600255427841634,0.6334610472541508,-0.33299999999999996
1084,Greg Chalmers,10.789,1278.0,-0.26,21.516,-0.496,-0.529,0.175,0.0,0.0,0.0,0.0,0.0,2017,71.75759154929577,277.9577464788732,0.5979899497487438,0.1111111111111111,0.5985915492957746,-0.8499999999999999
1085,Chad Collins,29.768,1116.0,-0.25,4.292,-0.573,-0.254,0.294,0.0,2.0,0.0,1.0,0.0,2017,71.77045161290323,281.43548387096774,0.5930635838150289,0.1111111111111111,0.6093189964157706,-0.5329999999999999
1086,Roberto Castro,-9.051,1224.0,-0.2,-24.152,-0.244,0.099,0.031,0.0,0.0,0.0,0.0,0.0,2017,71.80807352941176,280.515625,0.6635120925341745,0.10457516339869281,0.6372549019607843,-0.11399999999999999
1087,Hunter Mahan,23.578,1278.0,-0.23,15.83,0.376,-0.8859999999999999,-0.326,0.0,0.0,0.0,0.0,0.0,2017,71.81095774647888,294.46478873239437,0.6339737108190091,0.1111111111111111,0.6455399061032864,-0.8359999999999999
1088,Bryce Molder,18.473,1332.0,-0.24,24.54,-1.098,-0.431,0.301,0.0,0.0,0.0,0.0,0.0,2017,71.8172027027027,276.9864864864865,0.5759922555663117,0.1111111111111111,0.6178678678678678,-1.2280000000000002
1089,Brad Fritsch,20.48,936.0,-0.23,-25.05,-0.4320000000000001,0.235,0.075,0.0,0.0,0.0,0.0,0.0,2017,71.85538461538462,288.34615384615387,0.5639614855570839,0.1111111111111111,0.6420940170940171,-0.12200000000000012
1090,Rod Pampling,-8.834,1278.0,-0.21,-34.213,-0.11,-0.231,0.183,1.0,1.0,1.0,0.0,0.0,2017,71.86149295774648,287.77464788732397,0.608257804632427,0.1111111111111111,0.6400625978090767,-0.15800000000000003
1091,Mark Hubbard,41.456,1332.0,-0.23,-12.184,-0.539,0.101,-0.064,0.0,0.0,0.0,0.0,0.0,2017,71.87102702702703,282.7214285714286,0.6040658276863504,0.10510510510510511,0.6539039039039038,-0.502
1092,Brian Campbell,30.138,918.0,-0.28,15.773,0.063,-0.75,-0.126,0.0,0.0,0.0,0.0,0.0,2017,71.92427450980392,295.96078431372547,0.5820476858345021,0.1111111111111111,0.6328976034858388,-0.8130000000000001
1093,Rick Lamb,31.915,900.0,-0.26,-9.641,0.6859999999999999,-0.578,-0.6779999999999999,0.0,1.0,0.0,0.0,1.0,2017,71.9783,297.98,0.648068669527897,0.1111111111111111,0.6688888888888889,-0.57
1094,Ryo Ishikawa,19.466,1008.0,-0.26,-8.77,-0.58,-0.328,-0.021,0.0,0.0,0.0,0.0,0.0,2017,71.99046428571428,288.7980769230769,0.5192307692307693,0.10317460317460317,0.6329365079365079,-0.9289999999999999
1095,Ken Duke,42.571,1278.0,-0.24,-27.136,-0.179,-0.256,0.0,0.0,0.0,0.0,0.0,0.0,2017,72.07846478873239,274.21830985915494,0.686175580221998,0.1111111111111111,0.6369327073552425,-0.435
1096,Brett Stegmaier,32.774,1368.0,-0.24,-29.839,-0.141,-0.117,-0.493,0.0,0.0,0.0,0.0,0.0,2017,72.11544736842106,288.7013888888889,0.646559849198869,0.10526315789473684,0.6673976608187134,-0.751
1097,Brett Drewitt,29.896,954.0,-0.22,-19.661,-0.209,-0.314,-0.054000000000000006,0.0,0.0,0.0,0.0,0.0,2017,72.13011320754717,286.37735849056605,0.6072874493927125,0.1111111111111111,0.6477987421383647,-0.5770000000000001
1098,Jason Bohn,25.417,1278.0,-0.21,-8.253,-0.685,-0.246,-0.076,0.0,0.0,0.0,0.0,0.0,2017,72.13263380281691,275.9154929577465,0.6367305751765893,0.1111111111111111,0.6314553990610329,-1.0070000000000001
1099,Ernie Els,-11.679,936.0,-0.26,16.959,-0.565,-0.504,-0.067,0.0,0.0,0.0,0.0,0.0,2017,72.17925,284.6770833333333,0.5619834710743802,0.10256410256410256,0.5683760683760684,-1.136
1100,Nicholas Lindheim,41.479,1008.0,-0.25,14.796,-0.733,-0.578,-0.311,0.0,0.0,0.0,0.0,0.0,2017,72.20498214285713,287.0625,0.561941251596424,0.1111111111111111,0.6567460317460317,-1.6219999999999999
1101,Si Woo Kim,-19.053,1350.0,-0.24,-23.526,-0.236,-0.447,0.11,1.0,2.0,1.0,0.0,0.0,2017,72.25262666666667,289.75373134328356,0.5703422053231939,0.09925925925925926,0.5962962962962963,-0.5730000000000001
1102,Miguel Angel Carballo,43.666,1026.0,-0.25,-13.749,0.139,-1.035,-0.142,0.0,0.0,0.0,0.0,0.0,2017,72.36256140350878,288.14912280701753,0.6361355081555834,0.1111111111111111,0.6491228070175439,-1.0379999999999998
1103,Carl Pettersson,25.695,1062.0,-0.28,8.957,-1.123,-0.385,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,2017,72.4185593220339,280.22033898305085,0.5194174757281553,0.1111111111111111,0.5790960451977402,-1.456
1104,Matt Every,19.989,1260.0,-0.3,-16.61,-0.7340000000000001,-0.141,-0.306,0.0,0.0,0.0,0.0,0.0,2017,72.67127142857142,297.65714285714284,0.4841351074718526,0.1111111111111111,0.6015873015873016,-1.181
1105,Andrew Loupe,3.744,936.0,-0.26,-11.367,-0.348,-0.424,-0.403,0.0,0.0,0.0,0.0,0.0,2017,72.80276923076923,311.25961538461536,0.4593103448275862,0.1111111111111111,0.5982905982905983,-1.175
1106,Steven Bowditch,10.001,990.0,-0.18,-6.745,-1.717,-1.26,0.238,0.0,0.0,0.0,0.0,0.0,2017,74.40001818181818,287.3454545454546,0.45371577574967403,0.1111111111111111,0.5353535353535354,-2.7390000000000003
1107,Dustin Johnson,11.669,1332.0,-0.37,23.861,0.919,0.8290000000000001,0.238,3.0,12.0,3.0,2.0,3.0,2018,68.69822972972973,313.95,0.5946205571565802,0.10510510510510511,0.7057057057057057,1.9860000000000002
